Al2O3,CaO,Fe2O3,MgO,SO3,SiO2,F.CaO,LSF,SM,A/F,C3S,C2S,C3A,C4AF,2C3A+C4AF,LIQUID %,LT.WT Gm/Ltr,K2O,Na2O,TiO2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
4.4,63.97,4.35,1.35,0.63,21.17,2.36,94.93,2.42,1.01,54.1,19.92,4.3,13.24,21.84,25.53,1230,0.32,0.3,0.35
,,,,,,,,,,,,,,,,,,,
4.28,64.94,4.27,1.32,0.43,20.77,2.44,98.29,2.43,1,61.68,13.06,4.12,12.99,21.23,24.77,1360,0.3,0.26,0.33
,,,,,,,,,,,,,,,,,,,
4.63,63.93,4.49,1.32,0.35,21.68,2.02,92.41,2.38,1.03,49.7,24.71,4.67,13.66,23.01,26.21,1370,0.31,0.26,0.36
,,,,,,,,,,,,,,,,,,,
4.59,63.48,4.73,1.32,0.36,22.06,1.74,90.23,2.37,0.97,46.04,28.55,4.16,14.39,22.71,26.63,1300,0.32,0.26,0.37
,,,,,,,,,,,,,,,,,,,
4.53,63.55,4.56,1.32,0.59,21.8,1.82,91.52,2.4,0.99,48.63,25.86,4.29,13.88,22.45,26.31,1320,0.32,0.27,0.36
,,,,,,,,,,,,,,,,,,,
4.45,64.08,4.57,1.32,0.34,21.54,2.24,93.38,2.39,0.97,51.57,22.89,4.06,13.91,22.03,25.84,1280,0.32,0.25,0.36
4.29,64.1,4.54,1.31,0.47,21.71,1.82,93.05,2.46,0.94,53.19,22.16,3.69,13.82,21.19,25.42,1300,0.25,0.26,0.35
,,,,,,,,,,,,,,,,,,,
4.19,63.85,4.6,1.32,0.2,22.2,1.4,90.98,2.53,0.91,50.74,25.41,3.32,14,20.64,25,1340,0.29,0.25,0.36
,,,,,,,,,,,,,,,,,,,
4.22,64.13,4.58,1.3,0.17,21.7,1.86,93.21,2.47,0.92,53.64,21.79,3.43,13.94,20.8,25,1340,0.3,0.23,0.36
4.28,64.34,4.42,1.33,0.63,20.67,3.36,97.66,2.38,0.97,56.04,17.03,3.86,13.45,21.18,25.31,1240,0.31,0.29,0.34
,,,,,,,,,,,,,,,,,,,
4.56,63.97,4.51,1.29,0.47,21.73,2.12,92.38,2.4,1.01,49.52,24.99,4.45,13.72,22.63,26.13,1310,0.3,0.26,0.36
,,,,,,,,,,,,,,,,,,,
4.27,63.58,4.57,1.29,0.53,22.31,1.9,90.1,2.52,0.93,46.28,29.09,3.58,13.91,21.07,25.47,1340,0.29,0.29,0.36
,,,,,,,,,,,,,,,,,,,
4.07,63.54,4.5,1.26,0.62,21.54,1.96,93.28,2.51,0.9,53.17,21.69,3.17,13.69,20.04,24.79,1340,0.34,0.27,0.35
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
4.18,63.62,4.48,1.31,0.58,21.97,2.24,91.61,2.54,0.93,48.37,26.54,3.5,13.63,20.63,25.08,1240,0.34,0.29,0.35
,,,,,,,,,,,,,,,,,,,
4.38,63.38,4.45,1.3,0.66,22.18,1.68,90.22,2.51,0.98,46.78,28.34,4.08,13.54,21.7,25.67,1320,0.28,0.29,0.35
4.19,63.9,4.49,1.3,0.34,21.79,1.96,92.66,2.51,0.93,51.94,23.33,3.51,13.66,20.68,24.88,1310,0.33,0.24,0.34
,,,,,,,,,,,,,,,,,,,
4.21,64.08,4.63,1.29,0.31,21.41,2.24,94.22,2.42,0.91,54.09,20.62,3.32,14.09,20.73,25.21,1280,0.29,0.23,0.35
,,,,,,,,,,,,,,,,,,,
4.15,63.64,4.62,1.27,0.51,22.25,1.86,90.55,2.54,0.9,47.88,27.71,3.18,14.06,20.42,25.19,1340,0.29,0.26,0.35
,,,,,,,,,,,,,,,,,,,
4.18,63.68,4.65,1.27,0.4,22.22,1.86,90.64,2.52,0.9,48.02,27.52,3.21,14.15,20.57,25.23,1320,0.3,0.25,0.36
,,,,,,,,,,,,,,,,,,,
4.01,64.32,4.53,1.25,0.52,21.1,3.64,96.23,2.47,0.89,53.21,20.4,2.96,13.78,19.71,24.57,1150,0.31,0.26,0.34
,,,,,,,,,,,,,,,,,,,
4.16,63.73,4.55,1.27,0.34,22.28,1.82,90.61,2.56,0.91,48.21,27.55,3.33,13.85,20.5,24.89,1290,0.3,0.25,0.35
,,,,,,,,,,,,,,,,,,,
4.22,63.78,4.57,1.27,0.26,22.24,1.96,90.72,2.53,0.92,47.72,27.81,3.45,13.91,20.81,25.03,1290,0.28,0.23,0.35
,,,,,,,,,,,,,,,,,,,
4.07,63.49,4.65,1.23,0.53,21.44,2.24,93.45,2.46,0.88,52.37,22,2.92,14.15,19.99,25,1280,0.29,0.22,0.35
,,,,,,,,,,,,,,,,,,,
4.07,63.76,4.66,1.25,0.46,21.34,2.13,94.23,2.44,0.87,54.66,19.99,2.9,14.18,19.98,24.97,1320,0.29,0.21,0.36
,,,,,,,,,,,,,,,,,,,
4.23,63.81,4.58,1.32,0.21,21.77,1.9,92.47,2.47,0.92,51.57,23.55,3.46,13.94,20.86,25.08,1310,0.29,0.24,0.36
,,,,,,,,,,,,,,,,,,,
4.46,63.72,4.4,1.41,0.47,21.92,1.82,91.57,2.47,1.01,49.1,25.84,4.37,13.39,22.14,25.72,1300,0.3,0.3,0.36
,,,,,,,,,,,,,,,,,,,
4.3,63.84,4.22,1.43,0.54,21.94,1.96,92.07,2.58,1.02,50.2,25.07,4.25,12.84,21.35,24.94,1280,0.33,0.31,0.35
4.58,63.91,4.08,1.55,0.49,22.06,1.82,91.41,2.55,1.12,48.47,26.73,5.23,12.42,22.88,25.53,1290,0.31,0.33,0.36
,,,,,,,,,,,,,,,,,,,
4.45,64.44,4.08,1.48,0.24,21.48,1.96,94.58,2.52,1.09,55.34,19.88,4.89,12.42,22.19,24.82,1330,0.33,0.29,0.34
,,,,,,,,,,,,,,,,,,,
4.24,64.68,4.16,1.44,0.33,21.03,2.24,97.01,2.5,1.02,59.89,15.16,4.2,12.66,21.05,24.43,1280,0.31,0.25,0.34
,,,,,,,,,,,,,,,,,,,
4.25,64.53,3.92,1.49,0.23,21.19,1.68,96.34,2.59,1.08,60.62,15.07,4.63,11.93,21.19,23.88,1310,0.28,0.26,0.34
,,,,,,,,,,,,,,,,,,,
4.36,64.51,4,1.52,0.24,21.56,1.76,94.59,2.58,1.09,56.55,19.2,4.79,12.17,21.74,24.42,1310,0.27,0.27,0.34
,,,,,,,,,,,,,,,,,,,
4.43,64.55,3.98,1.5,0.37,20.74,3.47,97.84,2.47,1.11,55.54,17.61,5.01,12.11,22.12,24.69,1210,0.3,0.28,0.34
,,,,,,,,,,,,,,,,,,,
4.53,64.61,3.98,1.51,0.41,20.68,3.64,98,2.43,1.14,54.88,17.93,5.27,12.11,22.65,25.04,1220,0.33,0.29,0.34
,,,,,,,,,,,,,,,,,,,
5.07,63.74,4.02,1.52,0.55,21.62,2.36,92.07,2.38,1.26,45.71,27.54,6.63,12.23,25.5,26.87,1240,0.33,0.3,0.38
,,,,,,,,,,,,,,,,,,,
4.51,63.97,3.91,1.47,0.37,21.33,2.4,94.52,2.53,1.15,52.61,21.51,5.34,11.9,22.57,24.75,1320,0.33,0.28,0.35
,,,,,,,,,,,,,,,,,,,
4.16,63.59,4.61,1.26,0.47,21.66,2.13,92.65,2.47,0.9,51.01,23.66,3.22,14.03,20.48,25.14,1330,0.29,0.23,0.36
,,,,,,,,,,,,,,,,,,,
4.52,64.12,3.87,1.55,0.24,21.69,2.24,93.37,2.59,1.17,51.13,23.66,5.43,11.78,22.64,24.64,1290,0.33,0.3,0.35
,,,,,,,,,,,,,,,,,,,
4.61,63.92,3.8,1.55,0.33,21.94,1.96,92.06,2.61,1.21,49.05,25.94,5.79,11.56,23.14,24.84,1320,0.3,0.29,0.35
4.4,64.35,3.75,1.53,0.39,21.59,2.13,94.4,2.65,1.17,54.25,21.02,5.32,11.41,22.04,24.15,1320,0.26,0.31,0.34
,,,,,,,,,,,,,,,,,,,
4.53,64.37,3.82,1.54,0.3,21.15,2.24,95.88,2.53,1.19,56.25,18.24,5.54,11.62,22.71,24.61,1330,0.34,0.31,0.34
,,,,,,,,,,,,,,,,,,,
4.43,64.75,3.67,1.56,0.23,21.4,1.82,95.75,2.64,1.21,58.5,17.27,5.53,11.17,22.23,23.93,1320,0.27,0.3,0.34
,,,,,,,,,,,,,,,,,,,
4.31,64.22,3.69,1.54,0.45,21.45,2.1,94.96,2.68,1.17,55.6,19.6,5.18,11.23,21.58,23.82,1310,0.33,0.31,0.34
,,,,,,,,,,,,,,,,,,,
4.4,63.98,3.7,1.54,0.28,21.74,1.74,93.32,2.68,1.19,53.26,22.19,5.4,11.26,22.06,23.94,1320,0.36,0.3,0.34
,,,,,,,,,,,,,,,,,,,
4.61,64.38,3.69,1.63,0.47,22.31,1.68,91.45,2.69,1.25,49.4,26.73,5.97,11.23,23.17,24.82,1330,0.34,0.31,0.34
,,,,,,,,,,,,,,,,,,,
4.65,64.57,3.72,1.64,0.34,22.72,1.82,90.16,2.71,1.25,46.18,30.34,6.03,11.32,23.38,24.88,1300,0.29,0.31,0.35
,,,,,,,,,,,,,,,,,,,
4.71,64.15,3.71,1.64,0.52,22.89,0.84,88.91,2.72,1.27,46.78,30.38,6.2,11.29,23.7,25.22,1380,0.29,0.35,0.36
,,,,,,,,,,,,,,,,,,,
4.89,64.02,3.72,1.65,0.33,22.85,1.96,88.59,2.65,1.31,40.77,34.79,6.66,11.32,24.65,25.59,1260,0.36,0.31,0.36
,,,,,,,,,,,,,,,,,,,
4.47,63.65,3.78,1.53,0.41,21.46,2.24,93.73,2.6,1.18,51.43,22.77,5.45,11.5,22.4,24.44,1330,0.36,0.3,0.35
,,,,,,,,,,,,,,,,,,,
5.09,64.32,3.8,1.62,0.32,22.23,1.9,90.82,2.5,1.34,45.49,29.46,7.06,11.56,25.68,26.32,1310,0.36,0.32,0.36
,,,,,,,,,,,,,,,,,,,
4.79,64.94,3.77,1.63,0.53,21.74,2.34,94.02,2.54,1.27,52.01,23.14,6.31,11.47,24.1,25.58,1280,0.35,0.35,0.35
4.9,64.38,3.8,1.59,0.32,21.93,2.24,92.3,2.52,1.29,47.91,26.77,6.56,11.56,24.67,25.73,1280,0.36,0.3,0.27
,,,,,,,,,,,,,,,,,,,
4.7,64.22,3.68,1.65,0.22,22.52,1.9,90.34,2.69,1.28,45.67,30.15,6.23,11.2,23.66,24.83,1300,0.32,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.64,64.43,3.68,1.65,0.37,22.38,2.1,91.23,2.69,1.26,47.18,28.61,6.07,11.2,23.34,24.8,1280,0.32,0.31,0.35
,,,,,,,,,,,,,,,,,,,
4.69,63.88,3.73,1.65,0.26,22.55,1.74,89.73,2.68,1.26,44.71,30.97,6.12,11.35,23.59,24.95,1280,0.35,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.69,64.34,3.73,1.65,0.21,22.64,1.68,90.06,2.69,1.26,46.14,30.14,6.12,11.35,23.59,24.9,1320,0.34,0.32,0.35
,,,,,,,,,,,,,,,,,,,
,,,,,,3.22,,,,,,,,,,1120,,,
,,,,,,,,,,,,,,,,,,,
4.5,64.44,3.64,1.64,0.69,22.33,1.82,91.68,2.74,1.24,49.74,26.54,5.77,11.08,22.61,24.61,1300,0.34,0.35,0.35
,,,,,,,,,,,,,,,,,,,
4.5,64.3,3.61,1.64,0.54,22.33,2.1,91.5,2.75,1.25,48.07,27.8,5.82,10.99,22.62,24.4,1280,0.34,0.34,0.35
,,,,,,,,,,,,,,,,,,,
4.7,64.32,3.64,1.64,0.44,22.48,1.72,90.66,2.7,1.29,47.17,28.91,6.3,11.08,23.67,24.95,1300,0.35,0.32,0.36
,,,,,,,,,,,,,,,,,,,
4.74,64.5,3.66,1.65,0.29,22.56,1.84,90.55,2.69,1.3,46.51,29.63,6.37,11.14,23.87,24.98,1290,0.33,0.33,0.35
,,,,,,,,,,,,,,,,,,,
5.07,64.71,3.77,1.65,0.3,21.98,1.94,92.34,2.49,1.34,48.99,26.1,7.06,11.47,25.59,26.2,1280,0.3,0.33,0.36
,,,,,,,,,,,,,,,,,,,
4.76,64.83,3.71,1.64,0.32,21.54,2.24,94.73,2.54,1.28,53.77,21.23,6.34,11.29,23.96,25.16,1270,0.3,0.32,0.34
4.7,65.23,3.77,1.65,0.26,21.43,3.06,95.79,2.53,1.25,53.22,21.34,6.08,11.47,23.62,25.07,1250,0.36,0.3,0.27
,,,,,,,,,,,,,,,,,,,
4.68,65.21,3.74,1.65,0.2,22.13,1.96,93.14,2.63,1.25,52.47,23.91,6.07,11.38,23.53,24.88,1300,0.29,0.31,0.35
,,,,,,,,,,,,,,,,,,,
4.63,64.07,3.69,1.63,0.59,22.48,1.82,90.37,2.7,1.25,46.15,29.68,6.03,11.23,23.28,25,1290,0.33,0.37,0.35
,,,,,,,,,,,,,,,,,,,
4.7,64.11,3.75,1.65,0.49,22.77,1.4,89.25,2.69,1.25,45.26,31.18,6.11,11.41,23.63,25.26,1320,0.32,0.37,0.35
,,,,,,,,,,,,,,,,,,,
4.57,64.44,3.6,1.64,0.49,22.94,1.68,89.43,2.81,1.27,45.26,31.67,6.02,10.95,22.99,24.53,1320,0.28,0.35,0.34
,,,,,,,,,,,,,,,,,,,
4.68,63.95,3.67,1.57,0.46,22.78,1.26,89.08,2.73,1.28,45.35,31.14,6.19,11.17,23.55,24.91,1340,0.33,0.36,0.35
,,,,,,,,,,,,,,,,,,,
4.83,64.41,3.64,1.57,0.28,22.65,1.52,89.98,2.67,1.33,46.19,30.14,6.64,11.08,24.36,25.11,1320,0.35,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.61,64.56,3.55,1.56,0.51,22.11,2.24,92.56,2.71,1.3,49.58,26.03,6.21,10.8,23.22,24.48,1310,0.35,0.41,0.34
,,,,,,,,,,,,,,,,,,,
4.69,64.72,3.6,1.57,0.28,22.21,1.9,92.25,2.68,1.3,50.24,25.81,6.34,10.95,23.63,24.61,1340,0.37,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.91,64.31,3.58,1.55,0.69,22.19,1.84,91.41,2.61,1.37,47.52,27.81,6.95,10.89,24.8,25.6,1330,0.38,0.41,0.35
,,,,,,,,,,,,,,,,,,,
4.95,64.38,3.68,1.6,0.23,22.67,1.68,89.66,2.63,1.35,44.4,31.54,6.89,11.2,24.98,25.53,1340,0.42,0.35,0.35
,,,,,,,,,,,,,,,,,,,
4.85,64.36,3.72,1.6,0.28,22.44,1.72,90.56,2.62,1.3,46.52,29.28,6.56,11.32,24.44,25.37,1340,0.37,0.34,0.35
4.79,64.4,3.7,1.58,0.41,22.73,1.36,89.7,2.68,1.29,46.37,30.23,6.43,11.26,24.13,25.26,1340,0.33,0.35,0.36
,,,,,,,,,,,,,,,,,,,
4.7,64.59,3.65,1.56,0.54,22.14,2.04,92.27,2.65,1.29,49.54,26.15,6.28,11.11,23.67,25,1260,0.4,0.37,0.34
,,,,,,,,,,,,,,,,,,,
4.8,64.47,3.66,1.56,0.7,21.49,2.24,94.38,2.54,1.31,52.49,22.05,6.53,11.14,24.19,25.47,1280,0.41,0.41,0.34
,,,,,,,,,,,,,,,,,,,
4.83,64.89,3.75,1.57,0.25,21.91,1.96,93.26,2.55,1.29,51.82,23.77,6.45,11.41,24.32,25.32,1320,0.33,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.8,64.72,3.68,1.59,0.28,22.21,1.9,92.01,2.62,1.3,49.39,26.46,6.49,11.2,24.19,25.13,1330,0.37,0.32,0.35
4.86,63.77,3.73,1.57,0.52,22.19,1.4,90.6,2.58,1.3,47.24,28.02,6.57,11.35,24.49,25.63,1380,0.38,0.36,0.35
,,,,,,,,,,,,,,,,,,,
5.02,64.09,3.78,1.58,0.54,22.12,1.68,91.01,2.51,1.33,46.79,28.16,6.91,11.5,25.32,26.25,1290,0.38,0.35,0.36
,,,,,,,,,,,,,,,,,,,
5,63.85,3.76,1.57,0.48,22.79,1.4,88.37,2.6,1.33,42.02,33.68,6.89,11.44,25.22,26.07,1300,0.36,0.36,0.36
,,,,,,,,,,,,,,,,,,,
4.85,64.37,3.69,1.59,0.33,22.18,1.74,91.54,2.6,1.31,48.5,27.05,6.61,11.23,24.45,25.35,1300,0.38,0.33,0.35
4.82,64.46,3.64,1.57,0.39,22.1,1.82,92.05,2.61,1.32,49.42,26.12,6.61,11.08,24.3,25.19,1280,0.37,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.8,64.2,3.65,1.57,0.58,22.21,1.68,91.3,2.63,1.32,48.21,27.35,6.54,11.11,24.2,25.34,1290,0.4,0.36,0.34
,,,,,,,,,,,,,,,,,,,
4.83,64.67,3.66,1.56,0.63,21.43,3.36,94.85,2.52,1.32,49,24.51,6.61,11.14,24.35,25.49,1240,0.39,0.37,0.34
,,,,,,,,,,,,,,,,,,,
4.93,64.45,3.7,1.56,0.3,22.27,1.72,91.19,2.58,1.33,47.67,27.93,6.8,11.26,24.87,25.54,1300,0.31,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.82,64.25,3.67,1.56,0.48,22.08,1.84,91.79,2.6,1.31,48.59,26.69,6.56,11.17,24.29,25.33,1320,0.38,0.36,0.35
,,,,,,,,,,,,,,,,,,,
4.78,64.49,3.71,1.55,0.38,22.03,1.96,92.35,2.59,1.29,49.67,25.73,6.39,11.29,24.07,25.19,1300,0.37,0.34,0.35
,,,,,,,,,,,,,,,,,,,
4.78,64.28,3.69,1.55,0.61,22.04,2.13,92.03,2.6,1.3,48.08,26.96,6.42,11.23,24.08,25.38,1280,0.36,0.34,0.36
,,,,,,,,,,,,,,,,,,,
4.85,64.43,3.71,1.56,0.38,22.25,1.9,91.35,2.6,1.31,47.53,27.98,6.58,11.29,24.44,25.41,1300,0.34,0.33,0.36
,,,,,,,,,,,,,,,,,,,
4.82,64.56,3.67,1.56,0.17,22.23,1.96,91.69,2.62,1.31,48.22,27.4,6.56,11.17,24.29,25.02,1320,0.34,0.32,0.35
,,,,,,,,,,,,,,,,,,,
5.02,64.46,3.68,1.55,0.51,21.75,2.24,92.99,2.5,1.36,48.97,25.46,7.08,11.2,25.35,25.97,1310,0.39,0.35,0.35
,,,,,,,,,,,,,,,,,,,
4.87,64.75,3.69,1.57,0.38,21.6,2.38,94.22,2.52,1.32,51.71,22.96,6.66,11.23,24.55,25.43,1280,0.37,0.33,0.35
,,,,,,,,,,,,,,,,,,,
4.82,64.31,3.68,1.55,0.48,22,2.1,92.17,2.59,1.31,48.37,26.63,6.55,11.2,24.29,25.35,1250,0.36,0.34,0.35
